date,temp,precip,precip_7d,rh,wind,weather_risk
2020-11-13 23:59:00,47.0,0.0,0.18,,2.0,0.0228
2020-11-14 23:59:00,49.0,0.0,0.12,,4.2,0.0169
2020-11-15 23:59:00,47.0,0.0,0.01,,1.2,0.0019
2020-11-16 23:59:00,50.0,0.0,0.0,,0.7,0.0004
2020-11-17 23:59:00,55.0,0.0,0.0,,2.7,0.0016
2020-11-18 23:59:00,65.0,0.0,0.0,,8.4,0.005
2020-11-19 23:59:00,58.0,0.0,0.0,,3.9,0.0023
2020-11-20 23:59:00,52.0,0.0,0.0,,2.3,0.0014
2020-11-21 23:59:00,55.0,0.0,0.0,,3.0,0.0018
2020-11-22 23:59:00,50.0,0.0,0.0,,1.5,0.0009
2020-11-23 23:59:00,45.0,0.0,0.0,,1.7,0.001
2020-11-24 23:59:00,47.0,0.0,0.0,,6.3,0.0038
2020-11-25 23:59:00,42.0,0.0,0.0,,3.5,0.0021
2020-11-26 23:59:00,42.0,0.0,0.0,,8.2,0.0049
2020-11-27 23:59:00,41.0,0.0,0.0,,5.8,0.0035
2020-11-28 23:59:00,39.0,0.0,0.0,,2.5,0.0015
2020-11-29 23:59:00,42.0,0.0,0.0,,1.4,0.0008
2020-11-30 23:59:00,43.0,0.0,0.0,,1.9,0.0011
2020-12-01 23:59:00,42.0,0.0,0.0,,6.9,0.0041
2020-12-02 23:59:00,41.0,0.0,0.0,,11.5,0.0069
2020-12-03 23:59:00,38.0,0.0,0.0,,2.4,0.0014
2020-12-04 23:59:00,38.0,0.0,0.0,,2.3,0.0014
2020-12-05 23:59:00,40.0,0.0,0.0,,2.1,0.0013
2020-12-06 23:59:00,40.0,0.0,0.0,,0.9,0.0005
2020-12-07 23:59:00,46.0,0.0,0.0,,4.1,0.0025
2020-12-08 23:59:00,44.0,0.0,0.0,,2.6,0.0016
2020-12-09 23:59:00,44.0,0.0,0.0,,1.3,0.0008
2020-12-10 23:59:00,49.0,0.0,0.0,,3.4,0.002
2020-12-11 23:59:00,40.0,0.0,0.0,,3.8,0.0023
2020-12-12 23:59:00,39.0,0.02,0.02,,7.5,0.0069
2020-12-13 23:59:00,33.0,0.0,0.02,,4.6,0.0052
2020-12-14 23:59:00,42.0,0.0,0.02,,6.0,0.006
2020-12-15 23:59:00,37.0,0.0,0.02,,4.3,0.005
2020-12-16 23:59:00,35.0,0.0,0.02,,1.8,0.0035
2020-12-17 23:59:00,41.0,0.0,0.02,,3.8,0.0047
2020-12-18 23:59:00,44.0,0.0,0.02,,5.2,0.0055
2020-12-19 23:59:00,38.0,0.0,0.0,,2.5,0.0015
2020-12-20 23:59:00,38.0,0.0,0.0,,1.8,0.0011
2020-12-21 23:59:00,43.0,0.0,0.0,,0.8,0.0005
2020-12-22 23:59:00,45.0,0.0,0.0,,4.9,0.0029
2020-12-23 23:59:00,39.0,0.0,0.0,,10.0,0.006
2020-12-24 23:59:00,33.0,0.0,0.0,,2.9,0.0017
2020-12-25 23:59:00,35.0,0.0,0.0,,2.1,0.0013
2020-12-26 23:59:00,36.0,0.0,0.0,,2.2,0.0013
2020-12-27 23:59:00,40.0,0.0,0.0,,2.3,0.0014
2020-12-28 23:59:00,38.0,0.0,0.0,,2.7,0.0016
2020-12-29 23:59:00,41.0,0.0,0.0,,3.9,0.0023
2020-12-30 23:59:00,34.0,0.0,0.0,,3.1,0.0019
2020-12-31 23:59:00,35.0,0.0,0.0,,3.2,0.0019
2021-01-01 23:59:00,38.0,0.0,0.0,,4.8,0.0029
2021-01-02 23:59:00,36.0,0.0,0.0,,1.9,0.0011
2021-01-03 23:59:00,38.0,0.0,0.0,,2.2,0.0013
2021-01-04 23:59:00,42.0,0.0,0.0,,3.3,0.002
2021-01-05 23:59:00,43.0,0.0,0.0,,2.8,0.0017
2021-01-06 23:59:00,41.0,0.0,0.0,,3.3,0.002
2021-01-07 23:59:00,39.0,0.0,0.0,,1.5,0.0009
2021-01-08 23:59:00,40.0,0.0,0.0,,1.7,0.001
2021-01-09 23:59:00,39.0,0.0,0.0,,9.0,0.0054
2021-01-10 23:59:00,37.0,0.0,0.0,,3.1,0.0019
2021-01-11 23:59:00,38.0,0.0,0.0,,4.8,0.0029
2021-01-12 23:59:00,35.0,0.0,0.0,,3.3,0.002
2021-01-13 23:59:00,38.0,0.0,0.0,,2.3,0.0014
2021-01-14 23:59:00,45.0,0.0,0.0,,4.3,0.0026
2021-01-15 23:59:00,47.0,0.0,0.0,,3.7,0.0022
2021-01-16 23:59:00,49.0,0.0,0.0,,4.1,0.0025
2021-01-17 23:59:00,46.0,0.0,0.0,,3.0,0.0018
2021-01-18 23:59:00,47.0,0.0,0.0,,6.7,0.004
2021-01-19 23:59:00,47.0,0.0,0.0,,8.4,0.005
2021-01-20 23:59:00,51.0,0.0,0.0,,3.0,0.0018
2021-01-21 23:59:00,49.0,0.0,0.0,,4.0,0.0024
2021-01-22 23:59:00,47.0,0.05,0.05,,3.9,0.0083
2021-01-23 23:59:00,46.0,0.07,0.12000000000000001,,6.2,0.0181
2021-01-24 23:59:00,40.0,0.0,0.12000000000000001,,3.9,0.0167
2021-01-25 23:59:00,38.0,0.41,0.53,,8.1,0.0649
2021-01-26 23:59:00,35.0,0.0,0.53,,7.1,0.0643
2021-01-27 23:59:00,39.0,0.0,0.53,,11.4,0.0668
2021-01-28 23:59:00,48.0,0.0,0.53,,12.6,0.0676
2021-01-29 23:59:00,,0.0,0.48,,0.0,
2021-01-30 23:59:00,39.0,0.0,0.41,,1.1,0.0499
2021-01-31 23:59:00,41.0,0.0,0.41,,1.2,0.0499
2021-02-01 23:59:00,49.0,0.0,0.0,,4.9,0.0029
2021-02-02 23:59:00,55.0,0.0,0.0,,4.1,0.0025
2021-02-03 23:59:00,53.0,0.0,0.0,,6.7,0.004
2021-02-04 23:59:00,45.0,0.0,0.0,,6.7,0.004
2021-02-05 23:59:00,45.0,0.0,0.0,,6.1,0.0037
2021-02-06 23:59:00,48.0,0.0,0.0,,4.4,0.0026
2021-02-07 23:59:00,46.0,0.0,0.0,,2.9,0.0017
2021-02-08 23:59:00,47.0,0.0,0.0,,2.3,0.0014
2021-02-09 23:59:00,49.0,0.0,0.0,,1.9,0.0011
2021-02-10 23:59:00,53.0,0.0,0.0,,3.5,0.0021
2021-02-11 23:59:00,50.0,0.0,0.0,,3.5,0.0021
2021-02-12 23:59:00,54.0,0.0,0.0,,4.3,0.0026
2021-02-13 23:59:00,47.0,0.1,0.1,,7.1,0.0163
2021-02-14 23:59:00,45.0,0.0,0.1,,8.4,0.017
2021-02-15 23:59:00,44.0,0.0,0.1,,3.9,0.0143
2021-02-16 23:59:00,48.0,0.0,0.1,,10.7,0.0184
2021-02-17 23:59:00,42.0,0.0,0.1,,8.0,0.0168
2021-02-18 23:59:00,39.0,0.0,0.1,,5.2,0.0151
2021-02-19 23:59:00,44.0,0.0,0.1,,3.1,0.0139
2021-02-20 23:59:00,43.0,0.0,0.0,,6.5,0.0039
2021-02-21 23:59:00,44.0,0.0,0.0,,4.6,0.0028
2021-02-22 23:59:00,48.0,0.0,0.0,,3.6,0.0022
2021-02-23 23:59:00,52.0,0.0,0.0,,3.7,0.0022
2021-02-24 23:59:00,49.0,0.0,0.0,,9.5,0.0057
2021-02-25 23:59:00,43.0,0.0,0.0,,7.9,0.0047
2021-02-26 23:59:00,42.0,0.0,0.0,,3.4,0.002
2021-02-27 23:59:00,45.0,0.0,0.0,,11.2,0.0067
2021-02-28 23:59:00,40.0,0.0,0.0,,7.1,0.0043
2021-03-01 23:59:00,44.0,0.0,0.0,,5.4,0.0032
2021-03-02 23:59:00,49.0,0.0,0.0,,2.9,0.0017
2021-03-03 23:59:00,54.0,0.0,0.0,,7.1,0.0043
2021-03-04 23:59:00,51.0,0.0,0.0,,4.0,0.0024
2021-03-05 23:59:00,55.0,0.0,0.0,,2.4,0.0014
2021-03-06 23:59:00,63.0,0.0,0.0,,9.1,0.0055
2021-03-07 23:59:00,56.0,0.0,0.0,,4.4,0.0026
2021-03-08 23:59:00,61.0,0.0,0.0,,10.5,0.0063
2021-03-09 23:59:00,53.0,0.0,0.0,,10.8,0.0065
2021-03-10 23:59:00,45.0,0.0,0.0,,9.0,0.0054
2021-03-11 23:59:00,42.0,0.15,0.15,,5.1,0.0211
2021-03-12 23:59:00,38.0,0.45,0.6,,3.7,0.0622
2021-03-13 23:59:00,41.0,0.28,0.8800000000000001,,5.1,0.0631
2021-03-14 23:59:00,48.0,0.0,0.8800000000000001,,7.7,0.0646
2021-03-15 23:59:00,52.0,0.02,0.9,,9.1,0.0655
2021-03-16 23:59:00,40.0,0.58,1.48,,4.7,0.0628
2021-03-17 23:59:00,49.0,0.0,1.48,,2.0,0.0612
2021-03-18 23:59:00,57.0,0.0,1.33,,4.8,0.0629
2021-03-19 23:59:00,57.0,0.0,0.88,,3.6,0.0622
2021-03-20 23:59:00,61.0,0.0,0.6,,18.0,0.0708
2021-03-21 23:59:00,51.0,0.0,0.6,,9.2,0.0655
2021-03-22 23:59:00,48.0,0.0,0.58,,7.5,0.0645
2021-03-23 23:59:00,53.0,0.0,0.0,,13.9,0.0083
2021-03-24 23:59:00,51.0,0.0,0.0,,6.6,0.004
2021-03-25 23:59:00,53.0,0.0,0.0,,12.2,0.0073
2021-03-26 23:59:00,52.0,0.0,0.0,,8.9,0.0053
2021-03-27 23:59:00,54.0,0.0,0.0,,6.8,0.0041
2021-03-28 23:59:00,59.0,0.0,0.0,,5.9,0.0035
2021-03-29 23:59:00,60.0,0.0,0.0,,8.2,0.0049
2021-03-30 23:59:00,53.0,0.0,0.0,,10.4,0.0062
2021-03-31 23:59:00,52.0,0.0,0.0,,3.8,0.0023
2021-04-01 23:59:00,58.0,0.0,0.0,,2.9,0.0017
2021-04-02 23:59:00,66.0,0.0,0.0,,3.4,0.0213
2021-04-03 23:59:00,69.0,0.0,0.0,,4.3,0.0796
2021-04-04 23:59:00,68.0,0.0,0.0,,3.9,0.0601
2021-04-05 23:59:00,68.0,0.0,0.0,,7.0,0.062
2021-04-06 23:59:00,61.0,0.0,0.0,,9.1,0.0055
2021-04-07 23:59:00,61.0,0.0,0.0,,4.1,0.0025
2021-04-08 23:59:00,64.0,0.0,0.0,,7.2,0.0043
2021-04-09 23:59:00,66.0,0.0,0.0,,6.2,0.023
2021-04-10 23:59:00,64.0,0.0,0.0,,5.4,0.0032
2021-04-11 23:59:00,65.0,0.0,0.0,,7.8,0.0047
2021-04-12 23:59:00,65.0,0.0,0.0,,6.5,0.0039
2021-04-13 23:59:00,68.0,0.0,0.0,,11.1,0.0644
2021-04-14 23:59:00,65.0,0.0,0.0,,13.0,0.0078
2021-04-15 23:59:00,58.0,0.0,0.0,,12.7,0.0076
2021-04-16 23:59:00,56.0,0.0,0.0,,8.9,0.0053
2021-04-17 23:59:00,59.0,0.0,0.0,,10.5,0.0063
2021-04-18 23:59:00,60.0,0.0,0.0,,8.1,0.0049
2021-04-19 23:59:00,64.0,0.0,0.0,,9.0,0.0054
2021-04-20 23:59:00,67.0,0.0,0.0,,8.5,0.0436
2021-04-21 23:59:00,69.0,0.0,0.0,,13.4,0.085
2021-04-24 23:59:00,,0.0,0.0,,12.6,
2021-04-25 23:59:00,73.0,0.0,0.0,,17.5,0.1645
2021-04-26 23:59:00,60.0,0.0,0.0,,13.6,0.0082
2021-04-27 23:59:00,54.0,0.27,0.27,,8.3,0.0374
2021-04-28 23:59:00,64.0,0.0,0.27,,8.6,0.0376
2021-04-29 23:59:00,69.0,0.0,0.27,,5.5,0.1127
2021-04-30 23:59:00,75.0,0.0,0.27,,5.4,0.2281
2021-05-01 23:59:00,75.0,0.0,0.27,,8.9,0.2302
2021-05-02 23:59:00,71.0,0.0,0.27,,10.9,0.1544
2021-05-03 23:59:00,66.0,0.0,0.27,,8.5,0.0568
2021-05-04 23:59:00,68.0,0.0,0.0,,5.9,0.0613
2021-05-05 23:59:00,72.0,0.0,0.0,,5.1,0.1378
2021-05-06 23:59:00,77.0,0.0,0.0,,7.3,0.2354
2021-05-07 23:59:00,77.0,0.0,0.0,,12.8,0.2387
2021-05-08 23:59:00,73.0,0.0,0.0,,12.3,0.1614
2021-05-09 23:59:00,68.0,0.0,0.0,,7.2,0.0621
2021-05-10 23:59:00,71.0,0.0,0.0,,8.3,0.1205
2021-05-11 23:59:00,71.0,0.0,0.0,,9.0,0.1209
2021-05-12 23:59:00,71.0,0.0,0.0,,5.8,0.119
2021-05-13 23:59:00,75.0,0.0,0.0,,5.5,0.1958
2021-05-14 23:59:00,77.0,0.0,0.0,,4.6,0.2338
2021-05-15 23:59:00,78.0,0.0,0.0,,14.0,0.2587
2021-05-16 23:59:00,74.0,0.0,0.0,,11.3,0.18
2021-05-17 23:59:00,69.0,0.0,0.0,,8.5,0.0821
2021-05-18 23:59:00,75.0,0.0,0.0,,7.2,0.1968
2021-05-19 23:59:00,79.0,0.0,0.0,,11.2,0.2762
2021-05-20 23:59:00,77.0,0.0,0.0,,20.1,0.243
2021-05-21 23:59:00,62.0,0.0,0.0,,18.0,0.0108
2021-05-22 23:59:00,58.0,0.0,0.0,,10.4,0.0062
2021-05-23 23:59:00,62.0,0.0,0.0,,7.4,0.0044
2021-05-24 23:59:00,67.0,0.0,0.0,,6.1,0.0422
2021-05-25 23:59:00,73.0,0.0,0.0,,7.8,0.1587
2021-05-26 23:59:00,80.0,0.0,0.0,,7.7,0.2934
2021-05-27 23:59:00,76.0,0.0,0.0,,5.3,0.2149
2021-05-28 23:59:00,78.0,0.0,0.0,,5.6,0.2536
2021-05-29 23:59:00,77.0,0.0,0.0,,6.2,0.2347
2021-05-30 23:59:00,79.0,0.0,0.0,,5.0,0.2725
2021-05-31 23:59:00,79.0,0.0,0.0,,7.2,0.2738
2021-06-01 23:59:00,82.0,0.0,0.0,,5.8,0.3307
2021-06-02 23:59:00,85.0,0.0,0.0,,6.0,0.3886
2021-06-03 23:59:00,87.0,0.0,0.0,,6.8,0.4276
2021-06-04 23:59:00,90.0,0.0,0.0,,7.0,0.4854
2021-06-05 23:59:00,87.0,0.0,0.0,,7.7,0.4281
2021-06-06 23:59:00,88.0,0.0,0.0,,10.8,0.4492
2021-06-07 23:59:00,83.0,0.0,0.0,,8.4,0.3515
2021-06-08 23:59:00,81.0,0.0,0.0,,12.8,0.3157
2021-06-09 23:59:00,82.0,0.0,0.0,,14.0,0.3356
2021-06-10 23:59:00,76.0,0.0,0.0,,10.1,0.2178
2021-06-11 23:59:00,76.0,0.0,0.0,,5.6,0.2151
2021-06-12 23:59:00,81.0,0.0,0.0,,4.3,0.3106
2021-06-13 23:59:00,85.0,0.0,0.0,,8.2,0.3899
2021-06-14 23:59:00,90.0,0.0,0.0,,5.1,0.4843
2021-06-15 23:59:00,92.0,0.0,0.0,,4.4,0.5224
2021-06-16 23:59:00,94.0,0.0,0.0,,5.1,0.5613
2021-06-17 23:59:00,96.0,0.0,0.0,,6.6,0.6007
2021-06-18 23:59:00,94.0,0.0,0.0,,6.6,0.5622
2021-06-19 23:59:00,95.0,0.0,0.0,,7.1,0.5818
2021-06-20 23:59:00,94.0,0.0,0.0,,7.9,0.563
2021-06-21 23:59:00,93.0,0.0,0.0,,7.6,0.5436
2021-06-22 23:59:00,90.0,0.0,0.0,,12.5,0.4888
2021-06-23 23:59:00,85.0,0.0,0.0,,12.0,0.3922
2021-06-24 23:59:00,83.0,0.0,0.0,,8.5,0.3516
2021-06-25 23:59:00,84.0,0.0,0.0,,6.3,0.3695
2021-06-26 23:59:00,86.0,0.0,0.0,,8.6,0.4094
2021-06-27 23:59:00,91.0,0.0,0.0,,9.3,0.5061
2021-06-28 23:59:00,91.0,0.0,0.0,,9.4,0.5061
2021-06-29 23:59:00,86.0,0.0,0.0,,11.4,0.4111
2021-06-30 23:59:00,82.0,0.0,0.0,,5.9,0.3308
2021-07-01 23:59:00,87.0,0.0,0.0,,8.0,0.4283
2021-07-02 23:59:00,88.0,0.0,0.0,,6.8,0.4468
2021-07-03 23:59:00,91.0,0.0,0.0,,8.2,0.5054
2021-07-04 23:59:00,90.0,0.0,0.0,,8.0,0.486
2021-07-05 23:59:00,92.0,0.0,0.0,,6.6,0.5237
2021-07-06 23:59:00,94.0,0.0,0.0,,4.7,0.5611
2021-07-07 23:59:00,97.0,0.0,0.0,,6.8,0.6201
2021-07-08 23:59:00,98.0,0.0,0.0,,6.8,0.6393
2021-07-09 23:59:00,99.0,0.0,0.0,,6.4,0.6583
2021-07-10 23:59:00,100.0,0.0,0.0,,7.4,0.6782
2021-07-11 23:59:00,99.0,0.0,0.0,,8.0,0.6593
2021-07-12 23:59:00,97.0,0.0,0.0,,7.8,0.6207
2021-07-13 23:59:00,88.0,0.0,0.0,,11.5,0.4496
2021-07-14 23:59:00,85.0,0.0,0.0,,9.2,0.3905
2021-07-15 23:59:00,83.0,0.0,0.0,,7.5,0.351
2021-07-16 23:59:00,84.0,0.0,0.0,,7.3,0.3701
2021-07-17 23:59:00,90.0,0.0,0.0,,6.0,0.4848
2021-07-18 23:59:00,87.0,0.0,0.0,,6.8,0.4276
2021-07-19 23:59:00,88.0,0.0,0.0,,5.2,0.4459
2021-07-20 23:59:00,89.0,0.0,0.0,,6.4,0.4658
2021-07-21 23:59:00,92.0,0.0,0.0,,9.7,0.5256
2021-07-22 23:59:00,85.0,0.0,0.0,,8.8,0.3903
2021-07-23 23:59:00,87.0,0.0,0.0,,8.1,0.4284
2021-07-24 23:59:00,86.0,0.0,0.0,,5.3,0.4074
2021-07-25 23:59:00,85.0,0.0,0.0,,5.4,0.3882
2021-07-26 23:59:00,81.0,0.0,0.0,,5.8,0.3115
2021-07-27 23:59:00,83.0,0.0,0.0,,4.8,0.3494
2021-07-28 23:59:00,88.0,0.0,0.0,,5.8,0.4462
2021-07-29 23:59:00,87.0,0.0,0.0,,8.1,0.4284
2021-07-30 23:59:00,83.0,0.0,0.0,,6.1,0.3502
2021-07-31 23:59:00,84.0,0.0,0.0,,9.0,0.3712
2021-08-01 23:59:00,85.0,0.0,0.0,,6.4,0.3888
2021-08-02 23:59:00,87.0,0.0,0.0,,6.0,0.4271
2021-08-03 23:59:00,92.0,0.0,0.0,,6.8,0.5238
2021-08-04 23:59:00,92.0,0.0,0.0,,3.6,0.5219
2021-08-05 23:59:00,94.0,0.0,0.0,,7.2,0.5626
2021-08-06 23:59:00,93.0,0.0,0.0,,13.5,0.5471
2021-08-07 23:59:00,85.0,0.0,0.0,,6.1,0.3887
2021-08-08 23:59:00,85.0,0.0,0.0,,5.2,0.3881
2021-08-09 23:59:00,87.0,0.0,0.0,,4.8,0.4264
2021-08-10 23:59:00,88.0,0.0,0.0,,7.1,0.447
2021-08-11 23:59:00,88.0,0.0,0.0,,7.0,0.447
2021-08-12 23:59:00,89.0,0.0,0.0,,9.7,0.4678
2021-08-13 23:59:00,92.0,0.0,0.0,,8.6,0.5249
2021-08-14 23:59:00,91.0,0.0,0.0,,5.6,0.5039
2021-08-15 23:59:00,89.0,0.0,0.0,,6.2,0.4657
2021-08-16 23:59:00,90.0,0.0,0.0,,6.0,0.4848
2021-08-17 23:59:00,90.0,0.0,0.0,,10.1,0.4873
2021-08-18 23:59:00,81.0,0.0,0.0,,20.0,0.32
2021-08-19 23:59:00,76.0,0.0,0.0,,8.8,0.217
2021-08-20 23:59:00,79.0,0.0,0.0,,4.4,0.2721
2021-08-21 23:59:00,84.0,0.0,0.0,,11.5,0.3726
2021-08-22 23:59:00,85.0,0.0,0.0,,7.8,0.3897
2021-08-23 23:59:00,84.0,0.0,0.0,,6.2,0.3695
2021-08-24 23:59:00,84.0,0.0,0.0,,4.8,0.3686
2021-08-25 23:59:00,84.0,0.0,0.0,,4.5,0.3684
2021-08-26 23:59:00,87.0,0.0,0.0,,6.5,0.4274
2021-08-27 23:59:00,83.0,0.0,0.0,,5.0,0.3495
2021-08-28 23:59:00,85.0,0.0,0.0,,4.6,0.3878
2021-08-29 23:59:00,88.0,0.0,0.0,,4.1,0.4452
2021-08-30 23:59:00,89.0,0.0,0.0,,8.1,0.4669
2021-08-31 23:59:00,,0.0,0.0,,9.3,
2021-09-01 23:59:00,75.0,0.0,0.0,,5.9,0.196
2021-09-02 23:59:00,80.0,0.0,0.0,,3.6,0.2909
2021-09-03 23:59:00,81.0,0.0,0.0,,4.1,0.3105
2021-09-04 23:59:00,83.0,0.0,0.0,,3.8,0.3488
2021-09-05 23:59:00,86.0,0.0,0.0,,3.4,0.4063
2021-09-06 23:59:00,87.0,0.0,0.0,,4.9,0.4264
2021-09-07 23:59:00,88.0,0.0,0.0,,5.0,0.4458
2021-09-08 23:59:00,88.0,0.0,0.0,,3.5,0.4448
2021-09-09 23:59:00,86.0,0.0,0.0,,5.2,0.4074
2021-09-10 23:59:00,88.0,0.0,0.0,,5.8,0.4462
2021-09-11 23:59:00,88.0,0.0,0.0,,7.0,0.447
2021-09-12 23:59:00,87.0,0.0,0.0,,5.8,0.427
2021-09-13 23:59:00,84.0,0.0,0.0,,5.4,0.369
2021-09-14 23:59:00,83.0,0.0,0.0,,4.2,0.349
2021-09-15 23:59:00,80.0,0.0,0.0,,4.1,0.2912
2021-09-16 23:59:00,81.0,0.0,0.0,,5.2,0.3111
2021-09-17 23:59:00,77.0,0.0,0.0,,6.9,0.2351
2021-09-18 23:59:00,75.0,0.0,0.0,,7.9,0.1972
2021-09-19 23:59:00,78.0,0.0,0.0,,6.9,0.2544
2021-09-20 23:59:00,74.0,0.0,0.0,,7.5,0.1778
2021-09-21 23:59:00,72.0,0.0,0.0,,4.7,0.1376
2021-09-22 23:59:00,77.0,0.0,0.0,,4.3,0.2336
2021-09-23 23:59:00,77.0,0.0,0.0,,3.4,0.233
2021-09-24 23:59:00,79.0,0.0,0.0,,4.9,0.2724
2021-09-25 23:59:00,77.0,0.0,0.0,,6.1,0.2347
2021-09-26 23:59:00,79.0,0.0,0.0,,5.4,0.2727
2021-09-27 23:59:00,77.0,0.0,0.0,,5.8,0.2345
2021-09-28 23:59:00,76.0,0.0,0.0,,8.9,0.2171
2021-09-29 23:59:00,68.0,0.0,0.0,,9.2,0.0633
2021-09-30 23:59:00,64.0,0.0,0.0,,6.5,0.0039
2021-10-01 23:59:00,68.0,0.0,0.0,,3.8,0.06
2021-10-02 23:59:00,70.0,0.0,0.0,,2.6,0.0978
2021-10-03 23:59:00,74.0,0.0,0.0,,5.1,0.1763
2021-10-04 23:59:00,74.0,0.0,0.0,,4.1,0.1757
2021-10-05 23:59:00,71.0,0.0,0.0,,8.0,0.1203
2021-10-06 23:59:00,69.0,0.0,0.0,,3.4,0.079
2021-10-07 23:59:00,68.0,0.0,0.0,,3.0,0.0596
2021-10-08 23:59:00,64.0,0.0,0.0,,7.2,0.0043
2021-10-09 23:59:00,62.0,0.0,0.0,,5.8,0.0035
2021-10-10 23:59:00,61.0,0.0,0.0,,4.5,0.0027
2021-10-11 23:59:00,62.0,0.0,0.0,,12.5,0.0075
2021-10-12 23:59:00,48.0,0.0,0.0,,10.3,0.0062
2021-10-13 23:59:00,51.0,0.0,0.0,,2.0,0.0012
2021-10-14 23:59:00,54.0,0.0,0.0,,7.0,0.0042
2021-10-15 23:59:00,56.0,0.0,0.0,,4.4,0.0026
2021-10-16 23:59:00,60.0,0.0,0.0,,2.5,0.0015
2021-10-17 23:59:00,64.0,0.0,0.0,,3.5,0.0021
2021-10-18 23:59:00,57.0,0.0,0.0,,14.5,0.0087
2021-10-19 23:59:00,52.0,0.0,0.0,,1.9,0.0011
2021-10-20 23:59:00,57.0,0.0,0.0,,2.6,0.0016
2021-10-21 23:59:00,58.0,0.0,0.0,,1.8,0.0011
2021-10-22 23:59:00,62.0,0.0,0.0,,3.0,0.0018
2021-10-23 23:59:00,63.0,0.0,0.0,,4.5,0.0027
2021-10-24 23:59:00,63.0,0.0,0.0,,5.2,0.0031
2021-10-25 23:59:00,64.0,0.01,0.01,,15.8,0.0107
2021-10-26 23:59:00,54.0,0.0,0.01,,9.5,0.0069
2021-10-27 23:59:00,54.0,0.0,0.01,,2.0,0.0024
2021-10-28 23:59:00,59.0,0.0,0.01,,2.6,0.0028
2021-10-29 23:59:00,61.0,0.0,0.01,,2.8,0.0029
2021-10-30 23:59:00,61.0,0.0,0.01,,2.2,0.0025
2021-10-31 23:59:00,63.0,0.0,0.01,,2.3,0.0026
2021-11-01 23:59:00,62.0,0.0,0.0,,2.7,0.0016
2021-11-02 23:59:00,62.0,0.0,0.0,,3.0,0.0018
2021-11-03 23:59:00,61.0,0.0,0.0,,3.2,0.0019
2021-11-04 23:59:00,60.0,0.0,0.0,,3.0,0.0018
2021-11-05 23:59:00,59.0,0.0,0.0,,1.3,0.0008
2021-11-06 23:59:00,60.0,0.0,0.0,,4.0,0.0024
2021-11-07 23:59:00,63.0,0.0,0.0,,4.9,0.0029
2021-11-08 23:59:00,61.0,0.0,0.0,,3.3,0.002
2021-11-09 23:59:00,,0.0,0.0,,0.0,
2021-11-10 23:59:00,58.0,0.0,0.0,,4.0,0.0024
2021-11-11 23:59:00,,0.0,0.0,,0.0,
2021-11-12 23:59:00,57.0,0.0,0.0,,2.8,0.0017
2021-11-13 23:59:00,58.0,0.0,0.0,,2.4,0.0014
2021-11-14 23:59:00,55.0,0.0,0.0,,0.5,0.0003
2021-11-15 23:59:00,56.0,0.0,0.0,,1.4,0.0008
2021-11-16 23:59:00,58.0,0.0,0.0,,3.0,0.0018
2021-11-17 23:59:00,54.0,0.0,0.0,,4.0,0.0024
2021-11-18 23:59:00,48.0,0.0,0.0,,3.1,0.0019
2021-11-19 23:59:00,53.0,0.0,0.0,,1.4,0.0008
2021-11-20 23:59:00,55.0,0.0,0.0,,6.7,0.004
2021-11-21 23:59:00,52.0,0.0,0.0,,7.6,0.0046
2021-11-22 23:59:00,48.0,0.0,0.0,,1.2,0.0007
2021-11-23 23:59:00,50.0,0.0,0.0,,1.8,0.0011
2021-11-24 23:59:00,47.0,0.0,0.0,,16.2,0.0097
2021-11-25 23:59:00,46.0,0.0,0.0,,6.0,0.0036
2021-11-26 23:59:00,44.0,0.0,0.0,,0.8,0.0005
2021-11-27 23:59:00,48.0,0.0,0.0,,1.9,0.0011
2021-11-28 23:59:00,50.0,0.0,0.0,,2.1,0.0013
2021-11-29 23:59:00,50.0,0.0,0.0,,1.0,0.0006
2021-11-30 23:59:00,53.0,0.0,0.0,,2.0,0.0012
2021-12-01 23:59:00,51.0,0.0,0.0,,2.1,0.0013
2021-12-02 23:59:00,50.0,0.0,0.0,,1.8,0.0011
2021-12-03 23:59:00,48.0,0.0,0.0,,0.6,0.0004
2021-12-04 23:59:00,49.0,0.0,0.0,,1.4,0.0008
2021-12-05 23:59:00,46.0,0.0,0.0,,2.4,0.0014
2021-12-06 23:59:00,45.0,0.0,0.0,,2.0,0.0012
2021-12-07 23:59:00,51.0,0.0,0.0,,3.4,0.002
2021-12-08 23:59:00,49.0,0.01,0.01,,2.7,0.0028
2021-12-09 23:59:00,49.0,0.03,0.04,,5.1,0.0079
2021-12-10 23:59:00,40.0,0.0,0.04,,11.4,0.0116
2021-12-11 23:59:00,35.0,0.0,0.04,,2.4,0.0062
2021-12-12 23:59:00,39.0,0.0,0.04,,2.3,0.0062
2021-12-13 23:59:00,41.0,0.0,0.04,,3.0,0.0066
2021-12-14 23:59:00,48.0,0.08,0.12,,10.7,0.0208
2021-12-15 23:59:00,38.0,0.0,0.11000000000000001,,7.2,0.0175
2021-12-16 23:59:00,36.0,0.0,0.08000000000000002,,2.5,0.0111
2021-12-17 23:59:00,35.0,0.0,0.08000000000000002,,2.4,0.011
2021-12-18 23:59:00,38.0,0.0,0.08000000000000002,,2.5,0.0111
2021-12-19 23:59:00,36.0,0.0,0.08000000000000002,,1.3,0.0104
