site,year,cdc_week,week_start,total_mosquitoes,predicted_count,risk_level,risk_label
SGE014,2018,35,2018-08-27,16.0,16.0,2,Low
SGE014,2018,36,2018-09-03,9.0,9.0,1,Very Low
SGE014,2018,37,2018-09-10,21.0,21.0,2,Low
SGE014,2018,39,2018-09-24,10.0,10.0,1,Very Low
SGE014,2018,41,2018-10-08,8.0,8.0,0,Negligible
SGE014,2018,42,2018-10-15,1.0,1.0,0,Negligible
SGE014,2018,44,2018-10-29,0.0,0.0,0,Negligible
SGE014,2018,45,2018-11-05,0.0,0.0,0,Negligible
SGE014,2018,46,2018-11-12,0.0,0.0,0,Negligible
SGE014,2018,47,2018-11-19,0.0,0.0,0,Negligible
SGE014,2018,48,2018-11-26,0.0,0.0,0,Negligible
SGE014,2019,13,2019-03-25,0.0,0.0,0,Negligible
SGE014,2019,14,2019-04-01,3.0,3.0,0,Negligible
SGE014,2019,15,2019-04-08,0.0,0.0,0,Negligible
SGE014,2019,17,2019-04-22,5.0,5.0,0,Negligible
SGE014,2019,18,2019-04-29,1.0,1.0,0,Negligible
SGE014,2019,19,2019-05-06,33.0,33.0,3,Low-Moderate
SGE014,2019,20,2019-05-13,7.0,7.0,0,Negligible
SGE014,2019,21,2019-05-20,3.0,3.0,0,Negligible
SGE014,2019,22,2019-05-27,16.0,16.0,2,Low
SGE014,2019,23,2019-06-03,14.0,14.0,1,Very Low
SGE014,2019,24,2019-06-10,15.0,15.0,2,Low
SGE014,2019,25,2019-06-17,51.0,51.0,4,Moderate
SGE014,2019,26,2019-06-24,58.0,58.0,4,Moderate
SGE014,2019,27,2019-07-01,37.0,37.0,3,Low-Moderate
SGE014,2019,28,2019-07-08,29.0,29.0,3,Low-Moderate
SGE014,2019,29,2019-07-15,23.0,23.0,3,Low-Moderate
SGE014,2019,30,2019-07-22,83.0,83.0,5,Moderate-High
SGE014,2019,31,2019-07-29,50.0,50.0,4,Moderate
SGE014,2019,32,2019-08-05,74.0,74.0,5,Moderate-High
SGE014,2019,33,2019-08-12,105.0,105.0,6,Elevated
SGE014,2019,34,2019-08-19,119.0,119.0,6,Elevated
SGE014,2019,35,2019-08-26,214.0,214.0,8,Very High
SGE014,2019,36,2019-09-02,120.0,120.0,6,Elevated
SGE014,2019,37,2019-09-09,299.0,299.0,9,Severe
SGE014,2019,38,2019-09-16,18.0,18.0,2,Low
SGE014,2019,39,2019-09-23,36.0,36.0,3,Low-Moderate
SGE014,2019,40,2019-09-30,6.0,6.0,0,Negligible
SGE014,2019,41,2019-10-07,3.0,3.0,0,Negligible
SGE014,2019,42,2019-10-14,2.0,2.0,0,Negligible
SGE014,2019,43,2019-10-21,0.0,0.0,0,Negligible
SGE014,2019,44,2019-10-28,0.0,0.0,0,Negligible
SGE014,2019,45,2019-11-11,0.0,0.0,0,Negligible
SGE014,2019,46,2019-11-18,0.0,0.0,0,Negligible
SGE014,2020,7,2020-02-10,0.0,0.0,0,Negligible
SGE014,2020,9,2020-02-24,0.0,0.0,0,Negligible
SGE014,2020,10,2020-03-02,0.0,0.0,0,Negligible
SGE014,2020,12,2020-03-16,0.0,0.0,0,Negligible
SGE014,2020,13,2020-03-23,1.0,1.0,0,Negligible
SGE014,2020,14,2020-03-30,0.0,0.0,0,Negligible
SGE014,2020,15,2020-04-06,0.0,0.0,0,Negligible
SGE014,2020,16,2020-04-13,1.0,1.0,0,Negligible
SGE014,2020,17,2020-04-20,5.0,5.0,0,Negligible
SGE014,2020,18,2020-04-27,8.0,8.0,0,Negligible
SGE014,2020,19,2020-05-04,8.0,8.0,0,Negligible
SGE014,2020,20,2020-05-11,8.0,8.0,0,Negligible
SGE014,2020,21,2020-05-18,73.0,73.0,5,Moderate-High
SGE014,2020,22,2020-05-25,77.0,77.0,5,Moderate-High
SGE014,2020,23,2020-06-01,58.0,58.0,4,Moderate
SGE014,2020,24,2020-06-08,31.0,31.0,3,Low-Moderate
SGE014,2020,25,2020-06-15,55.0,55.0,4,Moderate
SGE014,2020,26,2020-06-22,16.0,16.0,2,Low
SGE014,2020,27,2020-06-29,20.0,20.0,2,Low
SGE014,2020,28,2020-07-06,41.0,41.0,4,Moderate
SGE014,2020,29,2020-07-13,269.0,269.0,9,Severe
SGE014,2020,30,2020-07-20,102.0,102.0,6,Elevated
SGE014,2020,31,2020-07-27,28.0,28.0,3,Low-Moderate
SGE014,2020,32,2020-08-03,17.0,17.0,2,Low
SGE014,2020,33,2020-08-10,29.0,29.0,3,Low-Moderate
SGE014,2020,34,2020-08-17,19.0,19.0,2,Low
SGE014,2020,35,2020-08-24,21.0,21.0,2,Low
SGE014,2020,36,2020-08-31,13.0,13.0,1,Very Low
SGE014,2020,37,2020-09-07,20.0,20.0,2,Low
SGE014,2020,38,2020-09-14,13.0,13.0,1,Very Low
SGE014,2020,39,2020-09-21,62.0,62.0,4,Moderate
SGE014,2020,40,2020-09-28,5.0,5.0,0,Negligible
SGE014,2020,41,2020-10-05,2.0,2.0,0,Negligible
SGE014,2020,42,2020-10-12,1.0,1.0,0,Negligible
SGE014,2020,43,2020-10-19,0.0,0.0,0,Negligible
SGE014,2020,44,2020-10-26,0.0,0.0,0,Negligible
SGE014,2020,45,2020-11-02,0.0,0.0,0,Negligible
SGE014,2020,47,2020-11-16,0.0,0.0,0,Negligible
SGE014,2020,48,2020-11-23,0.0,0.0,0,Negligible
SGE014,2021,6,2021-02-01,0.0,0.0,0,Negligible
SGE014,2021,7,2021-02-08,0.0,0.0,0,Negligible
SGE014,2021,8,2021-02-15,0.0,0.0,0,Negligible
SGE014,2021,9,2021-02-22,0.0,0.0,0,Negligible
SGE014,2021,10,2021-03-01,0.0,0.0,0,Negligible
SGE014,2021,11,2021-03-08,1.0,1.0,0,Negligible
SGE014,2021,12,2021-03-15,1.0,1.0,0,Negligible
SGE014,2021,13,2021-03-22,1.0,1.0,0,Negligible
SGE014,2021,14,2021-03-29,0.0,0.0,0,Negligible
SGE014,2021,15,2021-04-05,3.0,3.0,0,Negligible
SGE014,2021,16,2021-04-12,1.0,1.0,0,Negligible
SGE014,2021,17,2021-04-19,0.0,0.0,0,Negligible
SGE014,2021,18,2021-04-26,0.0,0.0,0,Negligible
SGE014,2021,19,2021-05-03,0.0,0.0,0,Negligible
SGE014,2021,20,2021-05-10,2.0,2.0,0,Negligible
SGE014,2021,21,2021-05-17,10.0,10.0,1,Very Low
SGE014,2021,22,2021-05-24,6.0,6.0,0,Negligible
SGE014,2021,23,2021-05-31,17.0,17.0,2,Low
SGE014,2021,24,2021-06-07,41.0,41.0,4,Moderate
SGE014,2021,25,2021-06-14,40.0,40.0,4,Moderate
SGE014,2021,26,2021-06-21,26.0,26.0,3,Low-Moderate
SGE014,2021,27,2021-06-28,46.0,46.0,4,Moderate
SGE014,2021,28,2021-07-05,93.0,93.0,6,Elevated
SGE014,2021,29,2021-07-12,1.0,1.0,0,Negligible
SGE014,2021,30,2021-07-19,17.0,17.0,2,Low
SGE014,2021,31,2021-07-26,11.0,11.0,1,Very Low
SGE014,2021,32,2021-08-02,8.0,8.0,0,Negligible
SGE014,2021,33,2021-08-09,28.0,28.0,3,Low-Moderate
SGE014,2021,34,2021-08-09,3.0,3.0,0,Negligible
SGE014,2021,35,2021-08-09,26.0,26.0,3,Low-Moderate
SGE014,2021,36,2021-08-30,19.0,19.0,2,Low
SGE014,2021,37,2021-09-06,25.0,25.0,3,Low-Moderate
SGE014,2021,38,2021-09-13,18.0,18.0,2,Low
SGE014,2021,39,2021-09-20,9.0,9.0,1,Very Low
SGE014,2021,40,2021-09-27,20.0,20.0,2,Low
SGE014,2021,41,2021-10-04,15.0,15.0,2,Low
SGE014,2021,43,2021-10-18,0.0,0.0,0,Negligible
SGE014,2021,45,2021-11-01,1.0,1.0,0,Negligible
SGE014,2021,46,2021-11-08,0.0,0.0,0,Negligible
SGE014,2021,47,2021-11-15,0.0,0.0,0,Negligible
SGE014,2021,48,2021-11-22,0.0,0.0,0,Negligible
SGE014,2021,49,2021-11-29,0.0,0.0,0,Negligible
SGE014,2021,50,2021-12-06,0.0,0.0,0,Negligible
SGE014,2022,9,2022-02-28,1.0,1.0,0,Negligible
SGE014,2022,10,2022-03-07,2.0,2.0,0,Negligible
SGE014,2022,11,2022-03-14,0.0,0.0,0,Negligible
SGE014,2022,12,2022-03-21,2.0,2.0,0,Negligible
SGE014,2022,13,2022-03-28,0.0,0.0,0,Negligible
SGE014,2022,14,2022-04-04,1.0,1.0,0,Negligible
SGE014,2022,15,2022-04-11,0.0,0.0,0,Negligible
SGE014,2022,16,2022-04-18,1.0,1.0,0,Negligible
SGE014,2022,17,2022-04-25,0.0,0.0,0,Negligible
SGE014,2022,18,2022-05-02,7.0,7.0,0,Negligible
SGE014,2022,19,2022-05-09,2.0,2.0,0,Negligible
SGE014,2022,21,2022-05-23,15.0,15.0,2,Low
SGE014,2022,22,2022-05-30,2.0,2.0,0,Negligible
SGE014,2022,23,2022-06-06,36.0,36.0,3,Low-Moderate
SGE014,2022,24,2022-06-13,84.0,84.0,5,Moderate-High
SGE014,2022,25,2022-06-20,13.0,13.0,1,Very Low
SGE014,2022,26,2022-06-27,25.0,25.0,3,Low-Moderate
SGE014,2022,27,2022-07-04,32.0,32.0,3,Low-Moderate
SGE014,2022,28,2022-07-11,46.0,46.0,4,Moderate
SGE014,2022,29,2022-07-18,20.0,20.0,2,Low
SGE014,2022,31,2022-08-01,7.0,7.0,0,Negligible
SGE014,2022,32,2022-08-08,21.0,21.0,2,Low
SGE014,2022,33,2022-08-15,19.0,19.0,2,Low
SGE014,2022,34,2022-08-22,13.0,13.0,1,Very Low
SGE014,2022,35,2022-08-29,0.0,0.0,0,Negligible
SGE014,2022,36,2022-09-05,60.0,60.0,4,Moderate
SGE014,2022,37,2022-09-12,14.0,14.0,1,Very Low
SGE014,2022,38,2022-09-19,3.0,3.0,0,Negligible
SGE014,2022,39,2022-09-26,31.0,31.0,3,Low-Moderate
SGE014,2022,40,2022-10-03,13.0,13.0,1,Very Low
SGE014,2022,41,2022-10-10,3.0,3.0,0,Negligible
SGE014,2022,42,2022-10-17,1.0,1.0,0,Negligible
SGE014,2022,44,2022-10-31,1.0,1.0,0,Negligible
SGE014,2022,45,2022-11-07,5.0,5.0,0,Negligible
SGE014,2022,46,2022-11-14,0.0,0.0,0,Negligible
SGE014,2022,48,2022-11-28,0.0,0.0,0,Negligible
SGE014,2023,4,2023-01-23,0.0,0.2,0,Negligible
SGE014,2023,5,2023-01-30,0.0,0.1,0,Negligible
SGE014,2023,10,2023-03-06,0.0,0.1,0,Negligible
SGE014,2023,13,2023-03-27,1.0,0.3,0,Negligible
SGE014,2023,14,2023-04-03,1.0,1.1,0,Negligible
SGE014,2023,15,2023-04-10,3.0,1.2,0,Negligible
SGE014,2023,16,2023-04-17,0.0,3.4,0,Negligible
SGE014,2023,17,2023-04-24,3.0,0.8,0,Negligible
SGE014,2023,18,2023-05-01,5.0,3.8,0,Negligible
SGE014,2023,19,2023-05-08,0.0,4.9,0,Negligible
SGE014,2023,20,2023-05-15,21.0,1.0,0,Negligible
SGE014,2023,21,2023-05-22,24.0,14.6,10,Outbreak
SGE014,2023,22,2023-05-29,29.0,16.6,2,Low
SGE014,2023,23,2023-06-05,7.0,18.6,2,Low
SGE014,2023,24,2023-06-12,5.0,7.7,0,Negligible
SGE014,2023,25,2023-06-19,26.0,5.7,0,Negligible
SGE014,2023,26,2023-06-26,42.0,18.9,2,Low
SGE014,2023,27,2023-07-03,83.0,27.7,3,Low-Moderate
SGE014,2023,28,2023-07-10,78.0,46.5,4,Moderate
SGE014,2023,29,2023-07-17,21.0,47.4,4,Moderate
SGE014,2023,30,2023-07-24,44.0,21.2,10,Outbreak
SGE014,2023,31,2023-07-31,7.0,32.0,3,Low-Moderate
SGE014,2023,32,2023-08-07,32.0,8.4,10,Outbreak
SGE014,2023,33,2023-08-14,63.0,22.3,3,Low-Moderate
SGE014,2023,35,2023-08-28,36.0,31.9,3,Low-Moderate
SGE014,2023,36,2023-09-04,26.0,28.5,3,Low-Moderate
SGE014,2023,37,2023-09-11,104.0,16.3,2,Low
SGE014,2023,38,2023-09-18,63.0,39.9,10,Outbreak
SGE014,2023,39,2023-09-25,42.0,27.5,3,Low-Moderate
SGE014,2023,40,2023-10-02,23.0,21.2,10,Outbreak
SGE014,2023,41,2023-10-09,23.0,13.2,1,Very Low
SGE014,2023,42,2023-10-16,11.0,13.1,1,Very Low
SGE014,2023,43,2023-10-23,4.0,8.9,10,Outbreak
SGE014,2023,44,2023-10-30,0.0,3.6,0,Negligible
SGE014,2023,45,2023-11-06,1.0,0.6,0,Negligible
SGE014,2023,46,2023-11-13,2.0,1.3,0,Negligible
SGE014,2023,48,2023-11-27,0.0,2.0,0,Negligible
SGE014,2024,10,2024-03-04,2.0,0.2,0,Negligible
SGE014,2024,11,2024-03-11,0.0,1.8,0,Negligible
SGE014,2024,12,2024-03-18,2.0,0.4,0,Negligible
SGE014,2024,13,2024-03-25,0.0,2.1,0,Negligible
SGE014,2024,14,2024-04-01,6.0,0.5,0,Negligible
SGE014,2024,15,2024-04-08,0.0,4.1,0,Negligible
SGE014,2024,16,2024-04-15,5.0,0.8,0,Negligible
SGE014,2024,17,2024-04-22,7.0,5.0,0,Negligible
SGE014,2024,18,2024-04-29,11.0,6.0,0,Negligible
SGE014,2024,19,2024-05-06,3.0,8.5,10,Outbreak
SGE014,2024,20,2024-05-13,22.0,3.3,0,Negligible
SGE014,2024,21,2024-05-20,38.0,16.2,2,Low
SGE014,2024,22,2024-05-27,16.0,21.7,10,Outbreak
SGE014,2024,23,2024-06-03,4.0,14.2,10,Outbreak
SGE014,2024,24,2024-06-10,30.0,6.7,0,Negligible
SGE014,2024,25,2024-06-17,49.0,23.9,3,Low-Moderate
SGE014,2024,26,2024-06-24,27.0,31.4,3,Low-Moderate
SGE014,2024,27,2024-07-01,21.0,24.1,3,Low-Moderate
SGE014,2024,28,2024-07-08,24.0,20.5,2,Low
SGE014,2024,29,2024-07-15,1.0,23.1,3,Low-Moderate
SGE014,2024,30,2024-07-22,0.0,3.6,0,Negligible
SGE014,2024,31,2024-07-29,4.0,1.9,0,Negligible
SGE014,2024,32,2024-08-05,5.0,6.8,0,Negligible
SGE014,2024,33,2024-08-12,5.0,8.0,0,Negligible
SGE014,2024,34,2024-08-19,1.0,8.4,10,Outbreak
SGE014,2024,35,2024-08-26,4.0,2.9,0,Negligible
SGE014,2024,36,2024-09-02,9.0,6.1,0,Negligible
SGE014,2024,37,2024-09-09,11.0,10.8,1,Very Low
SGE014,2024,38,2024-09-16,7.0,11.2,1,Very Low
SGE014,2024,39,2024-09-23,14.0,7.1,0,Negligible
SGE014,2024,40,2024-09-30,6.0,13.1,1,Very Low
SGE014,2024,41,2024-10-07,21.0,7.7,0,Negligible
SGE014,2024,42,2024-10-14,10.0,15.8,2,Low
SGE014,2024,43,2024-10-21,3.0,7.9,0,Negligible
SGE014,2025,18,2025-04-28,5.0,3.3,0,Negligible
SGE014,2025,20,2025-05-12,14.0,5.0,0,Negligible
SGE014,2025,21,2025-05-19,2.0,10.2,1,Very Low
SGE014,2025,22,2025-05-26,4.0,3.7,0,Negligible
SGE014,2025,23,2025-06-02,3.0,6.3,0,Negligible
SGE014,2025,24,2025-06-09,6.0,5.4,0,Negligible
SGE014,2025,25,2025-06-16,12.0,8.8,10,Outbreak
SGE014,2025,26,2025-06-23,7.0,13.4,1,Very Low
SGE014,2025,27,2025-06-30,9.0,8.7,10,Outbreak
SGE014,2025,28,2025-07-07,6.0,11.0,1,Very Low
SGE014,2025,29,2025-07-14,5.0,9.3,1,Very Low
SGE014,2025,31,2025-07-28,1.0,7.7,0,Negligible
SGE014,2025,32,2025-08-04,1.0,3.3,0,Negligible
SGE014,2025,33,2025-08-11,3.0,3.6,0,Negligible
SGE014,2025,34,2025-08-18,84.0,5.9,0,Negligible
SGE014,2025,35,2025-08-25,12.0,47.3,4,Moderate
SGE015,2019,20,2019-05-13,20.0,20.0,2,Low
SGE015,2019,22,2019-05-27,20.0,20.0,2,Low
SGE015,2019,23,2019-06-03,30.0,30.0,3,Low-Moderate
SGE015,2019,24,2019-06-10,44.0,44.0,4,Moderate
SGE015,2019,25,2019-06-17,34.0,34.0,3,Low-Moderate
SGE015,2019,26,2019-06-24,49.0,49.0,4,Moderate
SGE015,2019,27,2019-07-01,30.0,30.0,3,Low-Moderate
SGE015,2019,28,2019-07-08,96.0,96.0,6,Elevated
SGE015,2019,29,2019-07-15,28.0,28.0,3,Low-Moderate
SGE015,2019,30,2019-07-22,82.0,82.0,5,Moderate-High
SGE015,2019,31,2019-07-29,36.0,36.0,3,Low-Moderate
SGE015,2019,32,2019-08-05,40.0,40.0,4,Moderate
SGE015,2019,33,2019-08-12,5.0,5.0,0,Negligible
SGE015,2019,34,2019-08-19,29.0,29.0,3,Low-Moderate
SGE015,2019,35,2019-08-26,44.0,44.0,4,Moderate
SGE015,2019,36,2019-09-02,6.0,6.0,0,Negligible
SGE015,2019,37,2019-09-09,40.0,40.0,4,Moderate
SGE015,2019,38,2019-09-16,47.0,47.0,4,Moderate
SGE015,2019,39,2019-09-23,47.0,47.0,4,Moderate
SGE015,2019,40,2019-09-30,9.0,9.0,1,Very Low
SGE015,2019,41,2019-10-07,5.0,5.0,0,Negligible
SGE015,2019,42,2019-10-14,4.0,4.0,0,Negligible
SGE015,2020,17,2020-04-20,4.0,4.0,0,Negligible
SGE015,2020,18,2020-04-27,0.0,0.0,0,Negligible
SGE015,2020,19,2020-05-04,5.0,5.0,0,Negligible
SGE015,2020,20,2020-05-11,3.0,3.0,0,Negligible
SGE015,2020,21,2020-05-18,6.0,6.0,0,Negligible
SGE015,2020,22,2020-05-25,13.0,13.0,1,Very Low
SGE015,2020,23,2020-06-01,10.0,10.0,1,Very Low
SGE015,2020,25,2020-06-15,10.0,10.0,1,Very Low
SGE015,2020,26,2020-06-22,41.0,41.0,4,Moderate
SGE015,2020,27,2020-06-29,9.0,9.0,1,Very Low
SGE015,2020,28,2020-07-06,8.0,8.0,0,Negligible
SGE015,2020,29,2020-07-13,10.0,10.0,1,Very Low
SGE015,2020,30,2020-07-20,4.0,4.0,0,Negligible
SGE015,2020,31,2020-07-27,24.0,24.0,3,Low-Moderate
SGE015,2020,32,2020-08-03,6.0,6.0,0,Negligible
SGE015,2020,33,2020-08-10,33.0,33.0,3,Low-Moderate
SGE015,2020,34,2020-08-17,66.0,66.0,5,Moderate-High
SGE015,2020,35,2020-08-24,22.0,22.0,3,Low-Moderate
SGE015,2020,36,2020-08-31,33.0,33.0,3,Low-Moderate
SGE015,2020,37,2020-09-07,41.0,41.0,4,Moderate
SGE015,2020,38,2020-09-14,77.0,77.0,5,Moderate-High
SGE015,2020,39,2020-09-21,81.0,81.0,5,Moderate-High
SGE015,2020,40,2020-09-28,148.0,148.0,7,High
SGE015,2020,41,2020-10-05,30.0,30.0,3,Low-Moderate
SGE015,2020,42,2020-10-12,12.0,12.0,1,Very Low
SGE015,2020,43,2020-10-19,9.0,9.0,1,Very Low
SGE015,2020,44,2020-10-26,1.0,1.0,0,Negligible
SGE015,2020,45,2020-11-02,8.0,8.0,0,Negligible
SGE015,2021,20,2021-05-10,0.0,0.0,0,Negligible
SGE015,2021,21,2021-05-17,0.0,0.0,0,Negligible
SGE015,2021,22,2021-05-24,1.0,1.0,0,Negligible
SGE015,2021,23,2021-05-31,0.0,0.0,0,Negligible
SGE015,2021,24,2021-06-07,2.0,2.0,0,Negligible
SGE015,2021,25,2021-06-14,2.0,2.0,0,Negligible
SGE015,2021,26,2021-06-21,1.0,1.0,0,Negligible
SGE015,2021,27,2021-06-28,7.0,7.0,0,Negligible
SGE015,2021,28,2021-07-05,11.0,11.0,1,Very Low
SGE015,2021,29,2021-07-12,1.0,1.0,0,Negligible
SGE015,2021,30,2021-07-19,10.0,10.0,1,Very Low
SGE015,2021,31,2021-07-26,7.0,7.0,0,Negligible
SGE015,2021,32,2021-08-02,83.0,83.0,5,Moderate-High
SGE015,2021,33,2021-08-09,38.0,38.0,3,Low-Moderate
SGE015,2021,34,2021-08-16,24.0,24.0,3,Low-Moderate
SGE015,2021,35,2021-08-23,45.0,45.0,4,Moderate
SGE015,2021,36,2021-08-23,70.0,70.0,5,Moderate-High
SGE015,2021,37,2021-09-06,0.0,0.0,0,Negligible
SGE015,2021,38,2021-09-13,119.0,119.0,6,Elevated
SGE015,2021,39,2021-09-20,85.0,85.0,5,Moderate-High
SGE015,2021,40,2021-09-27,61.0,61.0,4,Moderate
SGE015,2021,41,2021-10-04,60.0,60.0,4,Moderate
SGE015,2021,43,2021-10-18,4.0,4.0,0,Negligible
SGE015,2021,45,2021-11-01,3.0,3.0,0,Negligible
SGE015,2021,46,2021-11-08,2.0,2.0,0,Negligible
SGE015,2021,47,2021-11-15,1.0,1.0,0,Negligible
SGE015,2021,48,2021-11-22,0.0,0.0,0,Negligible
SGE015,2021,49,2021-11-29,1.0,1.0,0,Negligible
SGE015,2021,50,2021-12-06,0.0,0.0,0,Negligible
SGE015,2022,19,2022-05-09,0.0,0.0,0,Negligible
SGE015,2022,21,2022-05-23,1.0,1.0,0,Negligible
SGE015,2022,22,2022-05-30,3.0,3.0,0,Negligible
SGE015,2022,23,2022-06-06,1.0,1.0,0,Negligible
SGE015,2022,24,2022-06-13,0.0,0.0,0,Negligible
SGE015,2022,25,2022-06-20,7.0,7.0,0,Negligible
SGE015,2022,26,2022-06-27,2.0,2.0,0,Negligible
SGE015,2022,27,2022-07-04,1.0,1.0,0,Negligible
SGE015,2022,28,2022-07-11,4.0,4.0,0,Negligible
SGE015,2022,29,2022-07-18,1.0,1.0,0,Negligible
SGE015,2022,31,2022-08-01,2.0,2.0,0,Negligible
SGE015,2022,32,2022-08-08,18.0,18.0,2,Low
SGE015,2022,33,2022-08-15,16.0,16.0,2,Low
SGE015,2022,34,2022-08-22,28.0,28.0,3,Low-Moderate
SGE015,2022,35,2022-08-29,27.0,27.0,3,Low-Moderate
SGE015,2022,36,2022-09-05,63.0,63.0,4,Moderate
SGE015,2022,38,2022-09-19,33.0,33.0,3,Low-Moderate
SGE015,2022,39,2022-09-26,18.0,18.0,2,Low
SGE015,2023,20,2023-05-15,3.0,14.0,1,Very Low
SGE015,2023,21,2023-05-22,5.0,4.3,0,Negligible
SGE015,2023,22,2023-05-29,7.0,6.1,0,Negligible
SGE015,2023,23,2023-06-05,6.0,7.4,0,Negligible
SGE015,2023,24,2023-06-12,5.0,7.0,0,Negligible
SGE015,2023,25,2023-06-19,29.0,5.7,0,Negligible
SGE015,2023,26,2023-06-26,15.0,20.3,2,Low
SGE015,2023,27,2023-07-03,12.0,14.2,10,Outbreak
SGE015,2023,28,2023-07-10,19.0,13.4,1,Very Low
SGE015,2023,29,2023-07-17,33.0,19.1,2,Low
SGE015,2023,30,2023-07-24,49.0,28.3,3,Low-Moderate
SGE015,2023,31,2023-07-31,15.0,34.3,3,Low-Moderate
SGE015,2023,32,2023-08-07,18.0,13.6,1,Very Low
SGE015,2023,33,2023-08-14,13.0,15.4,2,Low
SGE015,2023,35,2023-08-28,8.0,11.4,1,Very Low
SGE015,2023,36,2023-09-04,2.0,11.0,1,Very Low
SGE015,2023,37,2023-09-11,5.0,3.2,0,Negligible
SGE015,2023,38,2023-09-18,46.0,5.6,0,Negligible
SGE015,2023,39,2023-09-25,36.0,22.4,3,Low-Moderate
SGE015,2024,23,2024-06-03,0.0,19.1,2,Low
SGE015,2024,24,2024-06-10,5.0,1.8,0,Negligible
SGE015,2024,26,2024-06-24,1.0,7.7,0,Negligible
SGE015,2024,27,2024-07-01,14.0,3.6,0,Negligible
SGE015,2024,28,2024-07-08,28.0,15.8,2,Low
SGE015,2024,29,2024-07-15,9.0,25.5,3,Low-Moderate
SGE015,2024,30,2024-07-22,8.0,11.8,1,Very Low
SGE015,2024,31,2024-07-29,6.0,10.9,1,Very Low
SGE015,2024,32,2024-08-05,6.0,8.7,10,Outbreak
SGE015,2024,33,2024-08-12,3.0,8.9,10,Outbreak
SGE015,2024,34,2024-08-19,2.0,6.3,0,Negligible
SGE015,2024,35,2024-08-26,10.0,4.1,0,Negligible
SGE015,2024,37,2024-09-09,23.0,10.7,1,Very Low
SGE015,2024,38,2024-09-16,0.0,18.1,2,Low
SGE015,2024,39,2024-09-23,4.0,1.1,0,Negligible
SGE015,2024,40,2024-09-30,0.0,6.0,0,Negligible
SGE015,2025,18,2025-04-28,2.0,1.5,0,Negligible
SGE015,2025,20,2025-05-12,0.0,2.8,0,Negligible
SGE015,2025,21,2025-05-19,1.0,1.0,0,Negligible
SGE015,2025,23,2025-06-02,12.0,2.6,0,Negligible
SGE015,2025,24,2025-06-09,10.0,12.6,1,Very Low
SGE015,2025,25,2025-06-16,21.0,12.1,1,Very Low
SGE015,2025,26,2025-06-23,13.0,19.1,2,Low
SGE015,2025,27,2025-06-30,18.0,12.9,1,Very Low
SGE015,2025,28,2025-07-07,10.0,17.1,2,Low
SGE015,2025,29,2025-07-14,6.0,12.7,1,Very Low
SGE015,2025,30,2025-07-21,9.0,8.7,10,Outbreak
SGE015,2025,31,2025-07-28,17.0,10.6,1,Very Low
SGE015,2025,32,2025-08-04,7.0,16.7,2,Low
SGE015,2025,33,2025-08-11,6.0,10.2,1,Very Low
SGE015,2025,34,2025-08-18,6.0,8.9,10,Outbreak
SGE015,2025,35,2025-08-25,13.0,8.8,10,Outbreak
SGE016,2019,29,2019-07-15,79.0,79.0,5,Moderate-High
SGE016,2019,30,2019-07-22,0.0,0.0,0,Negligible
SGE016,2019,31,2019-07-29,53.0,53.0,4,Moderate
SGE016,2019,32,2019-08-05,0.0,0.0,0,Negligible
SGE016,2019,33,2019-08-12,33.0,33.0,3,Low-Moderate
SGE016,2019,34,2019-08-19,9.0,9.0,1,Very Low
SGE016,2019,35,2019-08-26,26.0,26.0,3,Low-Moderate
SGE016,2019,36,2019-09-02,125.0,125.0,6,Elevated
SGE016,2019,37,2019-09-09,25.0,25.0,3,Low-Moderate
SGE016,2019,38,2019-09-16,33.0,33.0,3,Low-Moderate
SGE016,2019,39,2019-09-23,6.0,6.0,0,Negligible
SGE016,2019,40,2019-09-30,9.0,9.0,1,Very Low
SGE016,2019,41,2019-10-07,0.0,0.0,0,Negligible
SGE016,2019,42,2019-10-14,2.0,2.0,0,Negligible
SGE016,2020,17,2020-04-20,1.0,1.0,0,Negligible
SGE016,2020,18,2020-04-27,1.0,1.0,0,Negligible
SGE016,2020,19,2020-05-04,0.0,0.0,0,Negligible
SGE016,2020,20,2020-05-11,0.0,0.0,0,Negligible
SGE016,2020,21,2020-05-18,2.0,2.0,0,Negligible
SGE016,2020,22,2020-05-25,3.0,3.0,0,Negligible
SGE016,2020,25,2020-06-15,11.0,11.0,1,Very Low
SGE016,2020,26,2020-06-22,65.0,65.0,5,Moderate-High
SGE016,2020,27,2020-06-29,18.0,18.0,2,Low
SGE016,2020,28,2020-07-06,11.0,11.0,1,Very Low
SGE016,2020,29,2020-07-13,5.0,5.0,0,Negligible
SGE016,2020,30,2020-07-20,133.0,133.0,6,Elevated
SGE016,2020,31,2020-07-27,100.0,100.0,6,Elevated
SGE016,2020,32,2020-08-03,39.0,39.0,3,Low-Moderate
SGE016,2020,33,2020-08-10,45.0,45.0,4,Moderate
SGE016,2020,34,2020-08-17,35.0,35.0,3,Low-Moderate
SGE016,2020,35,2020-08-24,8.0,8.0,0,Negligible
SGE016,2020,36,2020-08-31,43.0,43.0,4,Moderate
SGE016,2020,37,2020-09-07,27.0,27.0,3,Low-Moderate
SGE016,2020,38,2020-09-14,40.0,40.0,4,Moderate
SGE016,2020,39,2020-09-21,26.0,26.0,3,Low-Moderate
