site,date,species,count,year,wnv,wee,sle,area,lat,lon
SCL004,2017-05-16,CxEry,5.0,2017,False,False,,SCL,37.149,-113.66
SCL004,2017-05-16,AnFre,17.0,2017,,,,SCL,37.149,-113.66
SCL001,2017-05-16,CxTar,7.0,2017,False,False,,SCL,37.137,-113.653
IVI001,2017-05-16,CxTar,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-16,CxTar,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-16,CxEry,3.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-16,AnFre,1.0,2017,,,,IVI,37.1649,-113.6794
SCL002,2017-05-16,CxTar,3.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-05-16,CxEry,1.0,2017,,,,SCL,37.134,-113.6541
SGE007,2017-05-16,CxTar,1.0,2017,,,,SGE,37.085,-113.565
SGE007,2017-05-16,CxEry,3.0,2017,,,,SGE,37.085,-113.565
SGE013,2017-05-16,CxTar,2.0,2017,,,,SGE,37.135,-113.578
SGE013,2017-05-16,CxEry,5.0,2017,False,False,,SGE,37.135,-113.578
WAS002,2017-05-17,CxTar,15.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-05-17,CxEry,3.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-17,CuIno,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-17,AnFra,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-17,CxPip/Qui,1.0,2017,,,,WAS,37.135,-113.515
SGE003,2017-05-17,CxTar,8.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-05-17,CxEry,65.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-05-17,CxEry,8.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-17,CuIno,2.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-17,CuIno,3.0,2017,,,,SGE,37.1177,-113.5582
SGE009,2017-05-17,CxTar,1.0,2017,,,,SGE,37.09,-113.62
SGE009-2,2017-05-17,AeVex,14.0,2017,,,,SGE,37.088,-113.622
SGE012,2017-05-17,CxPip/Qui,1.0,2017,,,,SGE,37.1041,-113.5841
SGE002,2017-05-17,CxTar,9.0,2017,False,False,,SGE,37.0977,-113.5685
SGE002,2017-05-17,AeVex,13.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-05-17,AnFre,1.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-05-17,CxPip/Qui,1.0,2017,,,,SGE,37.0977,-113.5685
SGE001,2017-05-17,CxTar,2.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-05-17,CxEry,4.0,2017,,,,SGE,37.1041,-113.5841
WAS006,2017-05-17,CuIno,1.0,2017,,,,WAS,37.13,-113.48
WAS001,2017-05-17,CxTar,2.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-05-17,AeVex,8.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-05-17,CuIno,1.0,2017,,,,WAS,37.129,-113.505
WAS008,2017-05-19,CxEry,1.0,2017,,,,WAS,37.15,-113.47
LAV001,2017-05-19,OcVar,2.0,2017,,,,LAV,37.197,-113.274
HUR002,2017-05-19,AeVex,1.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-19,CxTar,1.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-19,CuIno,1.0,2017,,,,HUR,37.1753,-113.2892
VIR001,2017-05-19,CxTar,2.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-05-19,CxEry,2.0,2017,,,,VIR,37.2167,-113.25
SGE010,2017-05-23,CxTar,3.0,2017,,,,SGE,37.1041,-113.5841
SGE014,2017-05-23,CxTar,3.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-23,CxTar,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-23,CxEry,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-23,AnFre,5.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-23,AnFre,12.0,2017,,,,SGE,37.092,-113.582
SCL005,2017-05-23,CxEry,3.0,2017,,,,SCL,37.14,-113.65
SCL004,2017-05-23,CxTar,3.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-23,CxEry,36.0,2017,False,False,,SCL,37.149,-113.66
SCL004,2017-05-23,CxEry,1.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-23,AnFre,13.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-23,AnFre,1.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-23,CuIno,1.0,2017,,,,SCL,37.149,-113.66
SCL001,2017-05-23,CxTar,19.0,2017,False,False,,SCL,37.137,-113.653
SCL001,2017-05-23,CxTar,1.0,2017,,,,SCL,37.137,-113.653
SCL001,2017-05-23,AnFre,1.0,2017,,,,SCL,37.137,-113.653
IVI002,2017-05-23,CxTar,5.0,2017,False,False,,IVI,37.1649,-113.6794
IVI001,2017-05-23,CxTar,2.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-23,CxEry,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-23,AnFra,1.0,2017,,,,IVI,37.1649,-113.6794
SCL002,2017-05-23,CxTar,3.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-05-23,CxEry,1.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-05-23,CuIno,1.0,2017,,,,SCL,37.134,-113.6541
SGE007,2017-05-23,CxTar,1.0,2017,,,,SGE,37.085,-113.565
SGE007,2017-05-23,CxEry,20.0,2017,False,False,,SGE,37.085,-113.565
SGE013,2017-05-23,CxTar,3.0,2017,,,,SGE,37.135,-113.578
SGE013,2017-05-23,CxTar,1.0,2017,,,,SGE,37.135,-113.578
SGE013,2017-05-23,CxEry,50.0,2017,False,False,,SGE,37.135,-113.578
WAS002,2017-05-24,CxTar,15.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-05-24,CxTar,5.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-24,CxEry,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-24,AeVex,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-05-24,CxPip/Qui,2.0,2017,,,,WAS,37.135,-113.515
SGE003,2017-05-24,CxTar,26.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-05-24,CxTar,64.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,CxEry,97.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-05-24,CxEry,54.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,CuIno,2.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,CuIno,2.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,AnFre,1.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,AnFre,1.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-05-24,AeVex,1.0,2017,,,,SGE,37.1177,-113.5582
SGE009,2017-05-24,CxTar,9.0,2017,False,False,,SGE,37.09,-113.62
SGE009,2017-05-24,CxPip/Qui,5.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-05-24,AeVex,2.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-05-24,AeVex,1.0,2017,,,,SGE,37.09,-113.62
SGE009-2,2017-05-24,CxTar,3.0,2017,,,,SGE,37.088,-113.622
SGE009-2,2017-05-24,AeVex,5.0,2017,,,,SGE,37.088,-113.622
SGE012,2017-05-24,CxPip/Qui,4.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-05-24,CxTar,2.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-05-24,CxTar,1.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-05-24,CxEry,29.0,2017,False,False,,SGE,37.1041,-113.5841
WAS006,2017-05-24,CxEry,2.0,2017,,,,WAS,37.13,-113.48
WAS006,2017-05-24,AnFre,1.0,2017,,,,WAS,37.13,-113.48
WAS006,2017-05-24,CuIno,1.0,2017,,,,WAS,37.13,-113.48
WAS001,2017-05-24,CxTar,2.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-05-24,CxTar,1.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-05-24,AeVex,29.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-05-24,AeVex,1.0,2017,,,,WAS,37.129,-113.505
WAS008,2017-05-25,CxTar,100.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-05-25,CxTar,100.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-05-25,CxTar,97.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-05-25,CxTar,14.0,2017,,,,WAS,37.15,-113.47
WAS008,2017-05-25,CxEry,12.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-05-25,AnFra,19.0,2017,,,,WAS,37.15,-113.47
WAS008,2017-05-25,AnFra,7.0,2017,,,,WAS,37.15,-113.47
HAR001,2017-05-25,CxTar,2.0,2017,,,,HAR,37.1753,-113.2892
HAR001,2017-05-25,CxTar,1.0,2017,,,,HAR,37.1753,-113.2892
LEE002,2017-05-25,CxTar,5.0,2017,False,False,,LEE,37.2394,-113.3603
LEE002,2017-05-25,CxTar,1.0,2017,,,,LEE,37.2394,-113.3603
TOQ002,2017-05-25,CxTar,3.0,2017,,,,TOQ,37.243,-113.297
TOQ002,2017-05-25,CxTar,2.0,2017,,,,TOQ,37.243,-113.297
TOQ001,2017-05-25,CxTar,1.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-05-25,CxTar,4.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-05-25,CxEry,1.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-05-25,CxThr,1.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-05-25,CuIno,1.0,2017,,,,TOQ,37.2437,-113.3014
LAV001,2017-05-25,CxTar,3.0,2017,,,,LAV,37.197,-113.274
LAV001,2017-05-25,AeVex,1.0,2017,,,,LAV,37.197,-113.274
HUR009,2017-05-25,OcNig,2.0,2017,,,,HUR,37.16,-113.295
HUR009,2017-05-25,PsSig,3.0,2017,,,,HUR,37.16,-113.295
HUR010,2017-05-25,CxTar,62.0,2017,False,False,,HUR,37.1753,-113.2892
HUR010,2017-05-25,CxTar,28.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-25,CxEry,3.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-25,AnFre,4.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-25,AnFre,6.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-25,AnFra,6.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-05-25,AnFra,2.0,2017,,,,HUR,37.1753,-113.2892
SGE010,2017-05-31,CxTar,2.0,2017,,,,SGE,37.1041,-113.5841
SGE010,2017-05-31,CuIno,1.0,2017,,,,SGE,37.1041,-113.5841
SGE014,2017-05-31,CxTar,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-31,CxEry,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-31,AeVex,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-31,AnFre,3.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-05-31,AnFre,1.0,2017,,,,SGE,37.092,-113.582
SCL005,2017-05-31,CxEry,2.0,2017,,,,SCL,37.14,-113.65
SCL004,2017-05-31,CxTar,5.0,2017,False,False,,SCL,37.149,-113.66
SCL004,2017-05-31,CxTar,3.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-31,CxEry,65.0,2017,False,False,,SCL,37.149,-113.66
SCL004,2017-05-31,CxEry,3.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-31,AnFre,28.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-31,AnFre,2.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-31,CuIno,1.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-05-31,CuIno,1.0,2017,,,,SCL,37.149,-113.66
SCL001,2017-05-31,CxTar,8.0,2017,False,False,,SCL,37.137,-113.653
SCL001,2017-05-31,CxTar,2.0,2017,,,,SCL,37.137,-113.653
SCL001,2017-05-31,AnFre,2.0,2017,,,,SCL,37.137,-113.653
IVI002,2017-05-31,CxTar,4.0,2017,,,,IVI,37.1649,-113.6794
IVI002,2017-05-31,CxTar,1.0,2017,,,,IVI,37.1649,-113.6794
IVI002,2017-05-31,AnFra,3.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-31,CxTar,7.0,2017,False,False,,IVI,37.1649,-113.6794
IVI001,2017-05-31,CxTar,5.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-31,CxEry,9.0,2017,False,False,,IVI,37.1649,-113.6794
IVI001,2017-05-31,AnFre,4.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-31,AnFre,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-05-31,AnFra,6.0,2017,,,,IVI,37.1649,-113.6794
SCL002,2017-05-31,CxTar,1.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-05-31,CxTar,1.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-05-31,AnFra,1.0,2017,,,,SCL,37.134,-113.6541
SGE007,2017-05-31,CxEry,23.0,2017,False,False,,SGE,37.085,-113.565
SGE007,2017-05-31,CxEry,1.0,2017,,,,SGE,37.085,-113.565
SGE013,2017-05-31,CxTar,2.0,2017,,,,SGE,37.135,-113.578
SGE013,2017-05-31,CxEry,13.0,2017,False,False,,SGE,37.135,-113.578
WAS002,2017-06-01,CxTar,23.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-06-01,CxTar,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-06-01,CxEry,21.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-06-01,CuIno,1.0,2017,,,,WAS,37.135,-113.515
SGE003,2017-06-01,CxTar,15.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-01,CxTar,66.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-06-01,CxEry,61.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-01,CxEry,100.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-01,CxEry,100.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-01,CxEry,42.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-06-01,AnFre,1.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-06-01,AnFre,1.0,2017,,,,SGE,37.1177,-113.5582
SGE009,2017-06-01,CxTar,34.0,2017,False,False,,SGE,37.09,-113.62
SGE009,2017-06-01,CxTar,3.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-01,CxPip/Qui,6.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-01,CxPip/Qui,1.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-01,OcDor,1.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-01,OcDor,5.0,2017,,,,SGE,37.09,-113.62
SGE012,2017-06-01,CxTar,3.0,2017,,,,SGE,37.1041,-113.5841
SGE008-2,2017-06-01,CxEry,1.0,2017,,,,SGE,37.143,-113.525
SGE002,2017-06-01,CxTar,3.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-01,CxEry,1.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-01,AeVex,1.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-01,AnFre,3.0,2017,,,,SGE,37.0977,-113.5685
SGE001,2017-06-01,CxTar,1.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-01,CxEry,10.0,2017,False,False,,SGE,37.1041,-113.5841
SGE001,2017-06-01,AnFre,5.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-01,AnFre,1.0,2017,,,,SGE,37.1041,-113.5841
WAS006,2017-06-01,CxTar,1.0,2017,,,,WAS,37.13,-113.48
WAS006,2017-06-01,CuIno,2.0,2017,,,,WAS,37.13,-113.48
WAS001,2017-06-01,CxTar,36.0,2017,False,False,,WAS,37.129,-113.505
WAS001,2017-06-01,CxTar,1.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-01,CxEry,2.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-01,AeVex,30.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-01,AeVex,2.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-01,AnFre,1.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-01,CuIno,1.0,2017,,,,WAS,37.129,-113.505
VIR001,2017-06-01,CxTar,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxTar,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxEry,8.0,2017,False,False,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxEry,3.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxApi,2.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxApi,2.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CxThr,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,AeVex,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,CuIno,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-01,AnFre,2.0,2017,,,,VIR,37.2167,-113.25
VIR004,2017-06-01,CxTar,1.0,2017,,,,VIR,37.2167,-113.25
SPR002,2017-06-01,OcVar,1.0,2017,,,,SPR,37.188,-113.327
SPR002,2017-06-01,CuIno,1.0,2017,,,,SPR,37.188,-113.327
WAS008,2017-06-02,CxTar,100.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-06-02,CxTar,29.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-06-02,CxTar,5.0,2017,,,,WAS,37.15,-113.47
WAS008,2017-06-02,CxEry,8.0,2017,False,False,,WAS,37.15,-113.47
WAS008,2017-06-02,CuIno,1.0,2017,,,,WAS,37.15,-113.47
WAS008,2017-06-02,AnFra,16.0,2017,,,,WAS,37.15,-113.47
WAS008,2017-06-02,AnFra,4.0,2017,,,,WAS,37.15,-113.47
LEE002,2017-06-02,CxTar,4.0,2017,,,,LEE,37.2394,-113.3603
LEE002,2017-06-02,CxTar,1.0,2017,,,,LEE,37.2394,-113.3603
TOQ002,2017-06-02,CxThr,1.0,2017,,,,TOQ,37.243,-113.297
TOQ001,2017-06-02,CxTar,1.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-06-02,CxTar,1.0,2017,,,,TOQ,37.2437,-113.3014
TOQ001,2017-06-02,AeVex,1.0,2017,,,,TOQ,37.2437,-113.3014
LAV001,2017-06-02,AeVex,3.0,2017,,,,LAV,37.197,-113.274
LAV001,2017-06-02,OcVar,2.0,2017,,,,LAV,37.197,-113.274
HUR008,2017-06-02,CxTar,1.0,2017,,,,HUR,37.175,-113.3
HUR008,2017-06-02,AeVex,1.0,2017,,,,HUR,37.175,-113.3
HUR002,2017-06-02,CxTar,3.0,2017,,,,HUR,37.1753,-113.2892
HUR002,2017-06-02,AeVex,1.0,2017,,,,HUR,37.1753,-113.2892
HUR007,2017-06-02,CxTar,1.0,2017,,,,HUR,37.172,-113.31
HUR007,2017-06-02,PsSig,1.0,2017,,,,HUR,37.172,-113.31
HUR009,2017-06-02,CxTar,1.0,2017,,,,HUR,37.16,-113.295
HUR009,2017-06-02,OcNig,1.0,2017,,,,HUR,37.16,-113.295
HUR010,2017-06-02,CxTar,25.0,2017,False,False,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CxTar,36.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CxEry,3.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CxEry,2.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CxThr,1.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CuIno,1.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,CuIno,2.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,AnFre,3.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,AnFra,5.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,AnFra,9.0,2017,,,,HUR,37.1753,-113.2892
HUR010,2017-06-02,AeVex,2.0,2017,,,,HUR,37.1753,-113.2892
SGE010,2017-06-06,CxTar,4.0,2017,,,,SGE,37.1041,-113.5841
SGE014,2017-06-06,CxTar,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-06-06,CxEry,1.0,2017,,,,SGE,37.092,-113.582
SGE014,2017-06-06,AnFre,3.0,2017,,,,SGE,37.092,-113.582
SGE011,2017-06-06,CxTar,3.0,2017,,,,SGE,37.1041,-113.5841
SGE011,2017-06-06,CxTar,1.0,2017,,,,SGE,37.1041,-113.5841
SGE011,2017-06-06,CxThr,2.0,2017,,,,SGE,37.1041,-113.5841
SCL005,2017-06-06,CxTar,1.0,2017,,,,SCL,37.14,-113.65
SCL005,2017-06-06,CxEry,1.0,2017,,,,SCL,37.14,-113.65
SCL004,2017-06-06,CxTar,3.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-06-06,CxTar,2.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-06-06,CxEry,76.0,2017,False,False,,SCL,37.149,-113.66
SCL004,2017-06-06,CxEry,1.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-06-06,AnFre,16.0,2017,,,,SCL,37.149,-113.66
SCL004,2017-06-06,AnFre,3.0,2017,,,,SCL,37.149,-113.66
SCL001,2017-06-06,CxTar,18.0,2017,False,False,,SCL,37.137,-113.653
SCL001,2017-06-06,CxTar,2.0,2017,,,,SCL,37.137,-113.653
SCL001,2017-06-06,AnFra,1.0,2017,,,,SCL,37.137,-113.653
IVI002,2017-06-06,CxTar,1.0,2017,,,,IVI,37.1649,-113.6794
IVI002,2017-06-06,CxEry,1.0,2017,,,,IVI,37.1649,-113.6794
IVI002,2017-06-06,AnFre,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,CxTar,11.0,2017,False,False,,IVI,37.1649,-113.6794
IVI001,2017-06-06,CxTar,3.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,CxEry,7.0,2017,False,False,,IVI,37.1649,-113.6794
IVI001,2017-06-06,CxEry,2.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,CuIno,1.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,AnFre,5.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,AnFre,5.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,AnFra,6.0,2017,,,,IVI,37.1649,-113.6794
IVI001,2017-06-06,AnFra,1.0,2017,,,,IVI,37.1649,-113.6794
SCL002,2017-06-06,CxTar,2.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-06-06,CxTar,1.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-06-06,CxThr,2.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-06-06,CxPip/Qui,2.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-06-06,AnFre,1.0,2017,,,,SCL,37.134,-113.6541
SCL002,2017-06-06,AnFra,1.0,2017,,,,SCL,37.134,-113.6541
SGE007,2017-06-06,CxEry,12.0,2017,False,False,,SGE,37.085,-113.565
SGE013,2017-06-06,CxEry,2.0,2017,,,,SGE,37.135,-113.578
WAS002,2017-06-07,CxTar,18.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-06-07,CxTar,5.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-06-07,CxEry,8.0,2017,False,False,,WAS,37.135,-113.515
WAS002,2017-06-07,CxThr,1.0,2017,,,,WAS,37.135,-113.515
WAS002,2017-06-07,AeVex,2.0,2017,,,,WAS,37.135,-113.515
SGE003,2017-06-07,CxTar,13.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-07,CxTar,3.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-06-07,CxEry,100.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-07,CxEry,100.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-07,CxEry,13.0,2017,False,False,,SGE,37.1177,-113.5582
SGE003,2017-06-07,CxEry,18.0,2017,,,,SGE,37.1177,-113.5582
SGE003,2017-06-07,AnFre,1.0,2017,,,,SGE,37.1177,-113.5582
SGE009,2017-06-07,CxTar,18.0,2017,False,False,,SGE,37.09,-113.62
SGE009,2017-06-07,CxTar,6.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-07,CxThr,1.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-07,CxPip/Qui,2.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-07,AeVex,5.0,2017,,,,SGE,37.09,-113.62
SGE009,2017-06-07,OcDor,12.0,2017,,,,SGE,37.09,-113.62
SGE009-2,2017-06-07,CxTar,4.0,2017,,,,SGE,37.088,-113.622
SGE009-2,2017-06-07,OcDor,3.0,2017,,,,SGE,37.088,-113.622
SGE012,2017-06-07,CxTar,2.0,2017,,,,SGE,37.1041,-113.5841
SGE012,2017-06-07,CxTar,2.0,2017,,,,SGE,37.1041,-113.5841
SGE012,2017-06-07,AnFra,1.0,2017,,,,SGE,37.1041,-113.5841
SGE008-2,2017-06-07,CxTar,3.0,2017,,,,SGE,37.143,-113.525
SGE008-2,2017-06-07,CxTar,1.0,2017,,,,SGE,37.143,-113.525
SGE002,2017-06-07,CxEry,3.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-07,CxPip/Qui,1.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-07,AeVex,4.0,2017,,,,SGE,37.0977,-113.5685
SGE002,2017-06-07,AnFre,6.0,2017,,,,SGE,37.0977,-113.5685
SGE001,2017-06-07,CxTar,1.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-07,CxEry,25.0,2017,False,False,,SGE,37.1041,-113.5841
SGE001,2017-06-07,CxEry,2.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-07,AnFre,4.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-07,AnFre,16.0,2017,,,,SGE,37.1041,-113.5841
SGE001,2017-06-07,AnFra,1.0,2017,,,,SGE,37.1041,-113.5841
WAS006,2017-06-07,CxPip/Qui,1.0,2017,,,,WAS,37.13,-113.48
WAS001,2017-06-07,CxTar,7.0,2017,False,False,,WAS,37.129,-113.505
WAS001,2017-06-07,CxTar,1.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-07,CxEry,18.0,2017,False,False,,WAS,37.129,-113.505
WAS001,2017-06-07,AeVex,32.0,2017,,,,WAS,37.129,-113.505
WAS001,2017-06-07,AeVex,4.0,2017,,,,WAS,37.129,-113.505
VIR001,2017-06-07,CxTar,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-07,CxEry,9.0,2017,False,False,,VIR,37.2167,-113.25
VIR001,2017-06-07,CxEry,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-07,CxApi,1.0,2017,,,,VIR,37.2167,-113.25
VIR001,2017-06-07,AeVex,1.0,2017,,,,VIR,37.2167,-113.25
VIR004,2017-06-07,CxTar,3.0,2017,,,,VIR,37.2167,-113.25
VIR004,2017-06-07,CxTar,1.0,2017,,,,VIR,37.2167,-113.25
