Site,Week_Start,Mosq_Count,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,DailyAverageRelativeHumidity,Risk_Level
SGE009,2023-08-07,1.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
SGE009-2,2023-08-07,5.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
SGE013,2023-08-07,17.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,3
SGE014,2023-08-07,32.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,4
SGE015,2023-08-07,18.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,3
SGE016,2023-08-07,49.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,5
SGE017,2023-08-07,122.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,6
SGE018,2023-08-07,10.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
SPR002,2023-08-07,17.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,3
VIR008,2023-08-07,127.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,6
WAS001,2023-08-07,10.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
WAS002,2023-08-07,82.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,5
WAS005,2023-08-07,1.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
WAS006,2023-08-07,0.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
WAS008,2023-08-07,7.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,1
WAS009,2023-08-07,59.0,83.57142857142857,7.114285714285715,0.0285714285714285,31.351902145473577,5
APV001,2023-08-14,28.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
ENT003,2023-08-14,1.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
ENT004,2023-08-14,29.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
HAR001,2023-08-14,0.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
HIL002,2023-08-14,31.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
HUR008,2023-08-14,11.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,2
HUR009,2023-08-14,27.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
IVI001,2023-08-14,52.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,5
LAV001,2023-08-14,89.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,5
LEE003,2023-08-14,6.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
NHA001,2023-08-14,36.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
NHA002,2023-08-14,4.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
NHA003,2023-08-14,39.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
ROC004,2023-08-14,0.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
SCL001,2023-08-14,34.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
SCL004,2023-08-14,35.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
SCL005,2023-08-14,8.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
SGE002,2023-08-14,10.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
SGE003,2023-08-14,246.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,9
SGE007,2023-08-14,128.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,6
SGE008-2,2023-08-14,4.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
SGE009,2023-08-14,11.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,2
SGE009-2,2023-08-14,9.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
SGE013,2023-08-14,26.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
SGE014,2023-08-14,63.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,5
SGE015,2023-08-14,13.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
SGE016,2023-08-14,84.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,5
SGE017,2023-08-14,286.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,9
SGE018,2023-08-14,14.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
SPR002,2023-08-14,39.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
SR-Hildale,2023-08-14,50.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,5
VIR008,2023-08-14,98.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,6
WAS001,2023-08-14,22.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
WAS002,2023-08-14,101.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,6
WAS005,2023-08-14,8.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
WAS006,2023-08-14,2.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,1
WAS008,2023-08-14,27.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,3
WAS009,2023-08-14,38.0,82.57142857142857,6.242857142857143,0.03,50.173941538624526,4
SGE003,2023-08-21,36.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,4
SGE003-2,2023-08-21,187.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,7
SGE003-3,2023-08-21,88.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,5
SGE017,2023-08-21,30.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,3
WAS008,2023-08-21,5.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,1
WAS009,2023-08-21,6.0,81.57142857142857,5.228571428571429,0.15,54.79274891774891,1
HAR001,2023-08-28,5.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
HUR008,2023-08-28,3.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
HUR009,2023-08-28,24.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
IVI001,2023-08-28,54.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
LAV001,2023-08-28,20.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
LEE003,2023-08-28,16.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
NHA001,2023-08-28,73.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
NHA002,2023-08-28,5.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
NHA003,2023-08-28,182.0,80.5,5.4399999999999995,0.46,50.86202844774273,7
ROC004,2023-08-28,2.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SCL001,2023-08-28,47.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
SCL004,2023-08-28,33.0,80.5,5.4399999999999995,0.46,50.86202844774273,4
SCL005,2023-08-28,1.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SGE002,2023-08-28,11.0,80.5,5.4399999999999995,0.46,50.86202844774273,2
SGE003,2023-08-28,56.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
SGE007,2023-08-28,72.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
SGE008-2,2023-08-28,0.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SGE009,2023-08-28,8.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SGE009-2,2023-08-28,5.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SGE013,2023-08-28,93.0,80.5,5.4399999999999995,0.46,50.86202844774273,6
SGE014,2023-08-28,36.0,80.5,5.4399999999999995,0.46,50.86202844774273,4
SGE015,2023-08-28,8.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SGE016,2023-08-28,18.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
SGE017,2023-08-28,289.0,80.5,5.4399999999999995,0.46,50.86202844774273,9
SGE018,2023-08-28,5.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
SPR002,2023-08-28,27.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
SR-SGE016,2023-08-28,15.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
VIR008,2023-08-28,92.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
WAS001,2023-08-28,56.0,80.5,5.4399999999999995,0.46,50.86202844774273,5
WAS002,2023-08-28,329.0,80.5,5.4399999999999995,0.46,50.86202844774273,9
WAS005,2023-08-28,10.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
WAS006,2023-08-28,1.0,80.5,5.4399999999999995,0.46,50.86202844774273,1
WAS008,2023-08-28,128.0,80.5,5.4399999999999995,0.46,50.86202844774273,6
WAS009,2023-08-28,14.0,80.5,5.4399999999999995,0.46,50.86202844774273,3
HAR001,2023-09-04,25.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
HUR008,2023-09-04,5.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
HUR009,2023-09-04,5.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
LAV001,2023-09-04,7.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
LEE003,2023-09-04,12.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
NHA001,2023-09-04,60.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,5
NHA002,2023-09-04,2.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
NHA003,2023-09-04,30.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
ROC004,2023-09-04,3.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SCL001,2023-09-04,10.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SCL004,2023-09-04,16.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
SCL005,2023-09-04,5.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE002,2023-09-04,5.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE003,2023-09-04,36.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,4
SGE007,2023-09-04,57.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,5
SGE008-2,2023-09-04,0.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE009,2023-09-04,7.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE009-2,2023-09-04,2.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE013,2023-09-04,74.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,5
SGE014,2023-09-04,26.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
SGE015,2023-09-04,2.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SGE016,2023-09-04,14.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
SGE017,2023-09-04,194.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,8
SGE018,2023-09-04,8.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
SPR002,2023-09-04,28.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
VIR008,2023-09-04,137.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,6
WAS001,2023-09-04,21.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
WAS002,2023-09-04,207.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,8
WAS005,2023-09-04,0.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
WAS006,2023-09-04,2.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,1
WAS008,2023-09-04,238.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,9
WAS009,2023-09-04,19.0,77.66666666666667,4.45,0.0033333333333333,44.31802721088435,3
HAR001-EX,2023-09-11,91.0,77.2,3.7,0.0066666666666666,45.559320309320306,5
HUR008,2023-09-11,6.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
HUR009,2023-09-11,66.0,77.2,3.7,0.0066666666666666,45.559320309320306,5
IVI001,2023-09-11,29.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
LAV001,2023-09-11,16.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
ROC004,2023-09-11,3.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
SCL001,2023-09-11,17.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SCL004,2023-09-11,15.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SCL005,2023-09-11,2.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
SGE002,2023-09-11,3.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
SGE003,2023-09-11,28.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SGE007,2023-09-11,23.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SGE008-2,2023-09-11,2.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
SGE009,2023-09-11,13.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SGE009-2,2023-09-11,26.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SGE013,2023-09-11,40.0,77.2,3.7,0.0066666666666666,45.559320309320306,4
SGE014,2023-09-11,104.0,77.2,3.7,0.0066666666666666,45.559320309320306,6
SGE015,2023-09-11,5.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
SGE016,2023-09-11,15.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
SGE017,2023-09-11,269.0,77.2,3.7,0.0066666666666666,45.559320309320306,9
SGE018,2023-09-11,33.0,77.2,3.7,0.0066666666666666,45.559320309320306,4
SPR002,2023-09-11,18.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
VIR008,2023-09-11,135.0,77.2,3.7,0.0066666666666666,45.559320309320306,6
WAS001,2023-09-11,44.0,77.2,3.7,0.0066666666666666,45.559320309320306,4
WAS002,2023-09-11,111.0,77.2,3.7,0.0066666666666666,45.559320309320306,6
WAS005,2023-09-11,5.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
WAS006,2023-09-11,2.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
WAS008,2023-09-11,6.0,77.2,3.7,0.0066666666666666,45.559320309320306,1
WAS009,2023-09-11,148.0,77.2,3.7,0.0066666666666666,45.559320309320306,7
WAS009-EX,2023-09-11,26.0,77.2,3.7,0.0066666666666666,45.559320309320306,3
HAR001-EX,2023-09-18,2.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
HUR008,2023-09-18,7.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
HUR009,2023-09-18,20.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
IVI001,2023-09-18,34.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,4
LAV001,2023-09-18,5.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
LEE003,2023-09-18,8.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
NHA003,2023-09-18,40.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,4
SCL001,2023-09-18,12.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
SCL004,2023-09-18,8.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
SCL005,2023-09-18,0.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
SGE002,2023-09-18,8.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
SGE003,2023-09-18,58.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,5
SGE007,2023-09-18,21.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
SGE009,2023-09-18,24.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
SGE009-2,2023-09-18,9.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
SGE013,2023-09-18,143.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,7
SGE014,2023-09-18,63.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,5
SGE015,2023-09-18,46.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,5
SGE016,2023-09-18,20.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
SGE017,2023-09-18,485.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,10
SGE018,2023-09-18,54.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,5
SPR002,2023-09-18,18.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
VIR004,2023-09-18,4.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
VIR008,2023-09-18,85.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,5
WAS001,2023-09-18,328.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,9
WAS002,2023-09-18,243.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,9
WAS005,2023-09-18,5.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
WAS006,2023-09-18,1.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,1
WAS008,2023-09-18,192.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,8
WAS009,2023-09-18,12.0,72.14285714285714,5.071428571428571,0.0071428571428571,37.06216931216932,3
